dma_code,dma_name,case,status,case_reason,mnf_start,mnf_end,current_mnf,baseline_mean,baseline_sd,threshold,watch_threshold,mk_z,mk_trend,mk_significant,cusum_h,cusum_breached,cusum_recent_breach,cusum_step_rapid,sustained_flow_breach,sustained_run_intervals,pressure_drop_confirmed,hard_threshold_breached,excess_per_hour,est_loss_per_day,base_win_len,r_eff_median,loss_factor_median,proximity_estimate,favad_volume_total,user_type,pipe_material,generated_at
DM-16-02-04-02,DM-16-02-04-02,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (101.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (113.5) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,101.75,108.856,4.512,117.88,113.368,-2.344,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,18.048,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-02-05-01,DM-16-02-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),18:45,20:45,41.875,41.241,1.673,44.588,42.914,-0.629,ไม่มีแนวโน้มชัดเจน,False,6.693,True,True,False,False,0,False,False,0.009,0.21,14,2e-05,0.63141,,0.21,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-03-02-02,DM-16-03-02-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),18:00,20:00,76.0,76.464,5.806,88.076,82.27,-0.09,ไม่มีแนวโน้มชัดเจน,False,23.223,False,False,False,False,0,False,False,0.327,7.86,14,1e-05,6.14835,,7.86,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-03-03-01,DM-16-03-03-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (17.6) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (20.1) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:15,01:15,17.625,20.292,1.296,22.883,21.587,-1.984,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,5.183,False,False,False,False,0,False,False,0.0,0.0,14,8e-05,6.10714,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-03-06-01,DM-16-03-06-01,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 16 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,04:30,06:30,239.25,183.654,50.218,284.089,233.871,0.358,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,200.87,True,True,False,True,16,True,False,34.388,825.31,14,0.0,3e-05,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),825.31,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-03-08-01,DM-16-03-08-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (66.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (81.8) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:15,04:15,66.75,73.269,4.26,81.789,77.529,-1.968,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,17.039,True,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-04-03-01,DM-16-04-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:30,04:30,72.75,72.327,3.554,79.436,75.881,1.347,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,14.217,True,False,False,False,0,False,False,0.0,0.0,14,2e-05,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-04-03-02,DM-16-04-03-02,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (51.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (58.8) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:30,01:30,51.75,51.955,1.66,55.275,53.615,-1.61,ไม่มีแนวโน้มชัดเจน,False,6.64,True,False,True,False,7,False,False,1.753,42.07,14,4e-05,0.36568,,42.07,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-04-05-01,DM-16-04-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),18:45,20:45,112.375,111.562,4.812,121.188,116.375,0.179,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,19.25,False,False,False,False,0,False,False,1.521,36.5,14,1e-05,2.93092,,36.5,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-04-05-02,DM-16-04-05-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:30,04:30,63.375,60.856,3.676,68.207,64.532,0.449,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,14.703,False,False,False,False,0,False,False,4.603,110.46,14,1e-05,0.11268,,110.46,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-04-07-01,DM-16-04-07-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),02:00,04:00,19.0,18.212,0.575,19.361,18.786,0.716,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,2.299,True,False,False,False,1,True,False,1.413,33.92,14,3e-05,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),33.92,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-05-01-01,DM-16-05-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:30,04:30,100.75,114.76,11.277,137.315,126.037,-0.894,ไม่มีแนวโน้มชัดเจน,False,45.11,False,False,False,False,1,True,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-05-02-01,DM-16-05-02-01,A,alert,Flow สูงกว่าเกณฑ์ต่อเนื่อง 16 intervals + CUSUM ขยับฐานฉับพลันใน 1-2 วันล่าสุด + แรงดันตกยืนยัน,19:30,21:30,115.625,90.518,6.284,103.085,96.801,-0.716,ไม่มีแนวโน้มชัดเจน,False,25.135,True,False,True,True,16,True,False,18.274,438.57,14,0.0,0.00038,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),438.57,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-05-03-02,DM-16-05-03-02,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (79.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (91.4) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:30,04:30,79.75,83.49,2.4,88.29,85.89,0.0,ไม่มีแนวโน้มชัดเจน,False,9.599,True,False,True,False,0,False,False,0.0,0.0,14,1e-05,11.25,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-05-04-01,DM-16-05-04-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,139.375,148.577,4.626,157.829,153.203,-0.716,ไม่มีแนวโน้มชัดเจน,False,18.503,True,True,True,False,1,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-06-01-01,DM-16-06-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),22:45,00:45,29.125,30.471,1.299,33.07,31.771,-0.716,ไม่มีแนวโน้มชัดเจน,False,5.197,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,2.0,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-06-01-02,DM-16-06-01-02,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (130.6) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (138.4) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,22:15,00:15,130.625,123.523,8.088,139.699,131.611,0.0,ไม่มีแนวโน้มชัดเจน,False,32.353,True,False,False,False,0,False,False,5.519,132.45,14,1e-05,0.00343,,132.45,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-06-02-01,DM-16-06-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),20:30,22:30,75.625,106.714,7.049,120.812,113.763,-1.252,ไม่มีแนวโน้มชัดเจน,False,28.196,False,False,False,False,0,False,False,0.0,0.0,14,0.0,4.69231,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-06-04-01,DM-16-06-04-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (35.4) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (48.9) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:30,04:30,35.375,42.846,2.394,47.635,45.241,-1.968,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,9.578,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,5.45055,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-06-05-01,DM-16-06-05-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (62.5) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (69.0) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:15,04:15,62.5,66.577,1.761,70.1,68.338,-1.706,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,7.045,True,False,True,False,0,False,False,0.0,0.0,14,1e-05,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-07-01-01,DM-16-07-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),20:15,22:15,106.375,130.25,10.133,150.517,140.383,1.431,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,40.533,False,False,False,False,3,True,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-07-02-01,DM-16-07-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:30,01:30,149.25,152.884,6.889,166.662,159.773,-0.179,ไม่มีแนวโน้มชัดเจน,False,27.557,False,False,False,False,2,False,False,0.0,0.0,14,1e-05,16.65385,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-07-04-01,DM-16-07-04-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:30,01:30,17.625,19.705,3.053,25.811,22.758,-1.167,ไม่มีแนวโน้มชัดเจน,False,12.212,True,False,True,False,0,False,False,0.0,0.0,14,0.00015,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-07-06-02,DM-16-07-06-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,87.625,89.288,4.507,98.303,93.796,-0.902,ไม่มีแนวโน้มชัดเจน,False,18.028,False,False,False,False,2,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-07-09-01,DM-16-07-09-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,81.625,89.933,4.288,98.509,94.221,-0.269,ไม่มีแนวโน้มชัดเจน,False,17.153,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-08-01-01,DM-16-08-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:15,01:15,92.0,97.542,16.436,130.413,113.977,-1.262,ไม่มีแนวโน้มชัดเจน,False,65.743,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-08-03-01,DM-16-08-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),22:15,00:15,75.875,68.934,9.033,87.001,77.967,0.182,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,36.134,False,False,False,False,0,False,False,6.9,165.59,14,0.0,0.00096,,165.59,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-08-04-01,DM-16-08-04-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (91.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (109.5) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:15,04:15,91.75,110.721,7.352,125.426,118.074,-1.968,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,29.41,False,False,False,False,0,False,False,0.0,0.0,14,0.0,8.60714,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-16-08-04-02,DM-16-08-04-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:00,03:00,61.25,73.058,18.353,109.764,91.411,-0.358,ไม่มีแนวโน้มชัดเจน,False,73.413,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-17-07-09-05,DM-17-07-09-05,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,67.438,68.077,1.528,71.133,69.605,0.0,ไม่มีแนวโน้มชัดเจน,False,6.112,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,7.25,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-17-09-07-01,DM-17-09-07-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:30,04:30,78.625,78.615,0.242,79.1,78.858,0.0,ไม่มีแนวโน้มชัดเจน,False,0.97,False,False,False,False,0,False,False,0.01,0.23,14,0.0,0.1,,0.23,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-01-01-05,DM-53-01-01-05,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:15,01:15,16.375,45.122,4.162,53.446,49.284,0.541,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,16.648,False,False,False,True,26,False,False,0.0,0.0,14,4e-05,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-01-03-01,DM-53-01-03-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (67.5) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (91.8) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,67.5,80.933,4.418,89.768,85.35,-1.968,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,17.671,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-01-05-04,DM-53-01-05-04,A,alert,Flow สูงกว่าเกณฑ์ต่อเนื่อง 16 intervals + CUSUM ขยับฐานฉับพลันใน 1-2 วันล่าสุด,22:30,00:30,70.375,37.119,19.862,76.844,56.981,1.984,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,79.449,True,True,True,True,16,False,False,33.089,794.14,14,0.0,0.00015,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),794.14,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-01-08-01,DM-53-01-08-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,49.5,54.683,2.538,59.759,57.221,-1.073,ไม่มีแนวโน้มชัดเจน,False,10.152,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-02-01-01,DM-53-02-01-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),02:00,04:00,113.125,106.404,2.836,112.075,109.24,-0.988,ไม่มีแนวโน้มชัดเจน,False,11.343,True,False,False,False,2,True,False,4.054,97.31,14,0.0,0.01553,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),97.31,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-02-03-02,DM-53-02-03-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,114.875,116.981,2.72,122.421,119.701,-1.073,ไม่มีแนวโน้มชัดเจน,False,10.88,True,True,True,False,1,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-02-03-03,DM-53-02-03-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:00,01:00,154.75,164.955,2.944,170.844,167.9,-1.431,ไม่มีแนวโน้มชัดเจน,False,11.777,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-02-04-02,DM-53-02-04-02,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 11 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,02:00,04:00,82.25,73.635,2.791,79.217,76.426,0.894,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,11.164,True,False,False,True,11,True,False,9.032,216.77,14,1e-05,0.00111,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),216.77,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-02-05-02,DM-53-02-05-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:30,03:30,68.125,66.808,11.404,89.616,78.212,-1.073,ไม่มีแนวโน้มชัดเจน,False,45.617,False,False,False,False,6,True,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-02-06-02,DM-53-02-06-02,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (110.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (120.6) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:15,01:15,110.75,116.92,5.194,127.308,122.114,-2.604,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,20.777,False,False,False,False,1,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-02-07-01,DM-53-02-07-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,133.375,147.99,11.311,170.612,159.301,-0.894,ไม่มีแนวโน้มชัดเจน,False,45.243,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-02-08-01,DM-53-02-08-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (56.9) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (82.5) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,56.875,77.087,1.767,80.621,78.854,-3.22,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,7.069,True,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-02-09-01,DM-53-02-09-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (20.2) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (35.1) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:15,01:15,20.25,23.735,3.839,31.414,27.574,0.0,ไม่มีแนวโน้มชัดเจน,False,15.357,True,True,True,False,0,False,False,3.057,73.36,14,0.0,0.1,,73.36,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-02-09-02,DM-53-02-09-02,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (96.5) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (127.2) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,96.5,97.356,3.762,104.879,101.118,1.61,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,15.047,True,True,True,False,2,False,False,15.769,378.46,14,0.0,0.1,,378.46,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-03-01-03,DM-53-03-01-03,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (61.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (75.9) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:30,01:30,61.75,69.598,6.089,81.776,75.687,-2.504,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,24.356,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-03-01-04,DM-53-03-01-04,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,95.25,94.577,2.148,98.872,96.724,0.0,ไม่มีแนวโน้มชัดเจน,False,8.59,False,False,False,False,0,False,False,0.673,16.15,14,0.0,0.00194,,16.15,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-03-02-01,DM-53-03-02-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (67.4) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (74.8) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,67.375,70.885,2.964,76.812,73.848,-1.706,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,11.854,False,False,False,False,1,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-03-04-02,DM-53-03-04-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:30,03:30,20.0,20.971,2.1,25.171,23.071,-0.721,ไม่มีแนวโน้มชัดเจน,False,8.399,False,False,False,False,0,False,False,0.0,0.0,14,0.00016,36.68132,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-03-05-02,DM-53-03-05-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:00,01:00,150.875,160.795,7.842,176.478,168.636,-1.431,ไม่มีแนวโน้มชัดเจน,False,31.367,False,False,False,False,3,True,False,0.0,0.0,14,3e-05,301.07143,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-03-06-02,DM-53-03-06-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),11:30,13:30,76.0,78.071,3.16,84.392,81.231,-0.358,ไม่มีแนวโน้มชัดเจน,False,12.64,False,False,False,False,0,False,False,0.429,10.29,14,2e-05,0.36091,,10.29,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-05-01-03,DM-53-05-01-03,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (51.4) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (78.1) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,51.375,72.173,2.686,77.545,74.859,-1.968,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,10.744,True,True,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-05-01-04,DM-53-05-01-04,A,alert,Flow สูงกว่าเกณฑ์ต่อเนื่อง 14 intervals + CUSUM ขยับฐานฉับพลันใน 1-2 วันล่าสุด + แรงดันตกยืนยัน,22:15,00:15,96.0,85.458,2.111,89.679,87.568,1.431,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,8.442,True,False,True,True,14,True,False,11.084,266.01,14,0.0,0.00012,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),266.01,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-05-03-03,DM-53-05-03-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:00,02:00,71.625,103.76,9.184,122.129,112.944,-1.252,ไม่มีแนวโน้มชัดเจน,False,36.738,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,14.28571,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
